date,country,region,place,cases,deaths,recoveries
2020-04-15,US,Oklahoma,Okmulgee,14,0,0
2020-04-15,US,Mississippi,Oktibbeha,41,1,0
2020-04-15,US,Kentucky,Oldham,19,0,0
2020-04-15,US,Texas,Oldham,3,1,0
2020-04-15,US,North Dakota,Oliver,1,0,0
2020-04-15,US,Minnesota,Olmsted,153,2,0
2020-04-15,US,New York,Oneida,246,4,0
2020-04-15,US,Wisconsin,Oneida,6,0,0
2020-04-15,US,New York,Onondaga,563,12,0
2020-04-15,US,North Carolina,Onslow,36,1,0
2020-04-15,US,New York,Ontario,62,0,0
2020-04-15,US,Michigan,Ontonagon,0,0,0
2020-04-15,US,California,Orange,1376,22,0
2020-04-15,US,Florida,Orange,1073,18,0
2020-04-15,US,Indiana,Orange,19,3,0
2020-04-15,US,New York,Orange,5830,178,0
2020-04-15,US,North Carolina,Orange,159,2,0
2020-04-15,US,Texas,Orange,46,0,0
2020-04-15,US,Vermont,Orange,5,0,0
2020-04-15,US,Virginia,Orange,17,0,0
2020-04-15,US,South Carolina,Orangeburg,38,0,0
2020-04-15,US,Missouri,Oregon,1,0,0
2020-04-15,US,Louisiana,Orleans,5769,287,0
2020-04-15,US,New York,Orleans,33,0,0
2020-04-15,US,Vermont,Orleans,8,0,0
2020-04-15,US,Kansas,Osage,4,0,0
2020-04-15,US,Missouri,Osage,4,0,0
2020-04-15,US,Oklahoma,Osage,61,8,0
2020-04-15,US,Kansas,Osborne,2,0,0
2020-04-15,US,Florida,Osceola,361,5,0
2020-04-15,US,Iowa,Osceola,2,0,0
2020-04-15,US,Michigan,Osceola,5,0,0
2020-04-15,US,Michigan,Oscoda,4,0,0
2020-04-15,US,New York,Oswego,42,2,0
2020-04-15,US,Colorado,Otero,5,0,0
2020-04-15,US,New Mexico,Otero,3,0,0
2020-04-15,US,Nebraska,Otoe,1,0,0
2020-04-15,US,Michigan,Otsego,35,2,0
2020-04-15,US,New York,Otsego,44,3,0
2020-04-15,US,Kansas,Ottawa,3,0,0
2020-04-15,US,Michigan,Ottawa,74,2,0
2020-04-15,US,Ohio,Ottawa,12,0,0
2020-04-15,US,Oklahoma,Ottawa,22,0,0
2020-04-15,US,Minnesota,Otter Tail,4,0,0
2020-04-15,US,Arkansas,Ouachita,5,0,0
2020-04-15,US,Louisiana,Ouachita,411,8,0
2020-04-15,US,Colorado,Ouray,4,1,0
2020-04-15,US,Georgia,Out of GA,683,0,0
2020-04-15,US,Michigan,Out of MI,166,2,0
2020-04-15,US,Oklahoma,Out of OK,0,0,0
2020-04-15,US,Tennessee,Out of TN,260,1,0
2020-04-15,US,Wisconsin,Outagamie,31,2,0
2020-04-15,US,Tennessee,Overton,5,0,0
2020-04-15,US,Indiana,Owen,19,1,0
2020-04-15,US,Kentucky,Owsley,2,0,0
2020-04-15,US,Idaho,Owyhee,4,0,0
2020-04-15,US,Maine,Oxford,13,0,0
2020-04-15,US,Wisconsin,Ozaukee,77,9,0
2020-04-15,US,Washington,Pacific,1,0,0
2020-04-15,US,Iowa,Page,3,0,0
2020-04-15,US,Virginia,Page,6,0,0
2020-04-15,US,Florida,Palm Beach,1814,105,0
2020-04-15,US,Texas,Palo Pinto,7,1,0
2020-04-15,US,North Carolina,Pamlico,6,0,0
2020-04-15,US,Mississippi,Panola,26,2,0
2020-04-15,US,Texas,Panola,22,3,0
2020-04-15,US,Colorado,Park,6,0,0
2020-04-15,US,Montana,Park,7,0,0
2020-04-15,US,Wyoming,Park,1,0,0
2020-04-15,US,Indiana,Parke,7,0,0
2020-04-15,US,Texas,Parker,16,0,0
2020-04-15,US,Florida,Pasco,186,3,0
2020-04-15,US,North Carolina,Pasquotank,15,0,0
2020-04-15,US,New Jersey,Passaic,6750,182,0
2020-04-15,US,Virginia,Patrick,0,0,0
2020-04-15,US,Georgia,Paulding,117,5,0
2020-04-15,US,Ohio,Paulding,5,0,0
2020-04-15,US,Oklahoma,Pawnee,27,2,0
2020-04-15,US,Idaho,Payette,9,1,0
2020-04-15,US,Oklahoma,Payne,29,0,0
2020-04-15,US,Georgia,Peach,24,2,0
2020-04-15,US,Mississippi,Pearl River,102,8,0
2020-04-15,US,Texas,Pecos,5,0,0
2020-04-15,US,Missouri,Pemiscot,8,0,0
2020-04-15,US,Washington,Pend Oreille,1,0,0
2020-04-15,US,North Carolina,Pender,5,0,0
2020-04-15,US,Kentucky,Pendleton,3,0,0
2020-04-15,US,West Virginia,Pendleton,1,0,0
2020-04-15,US,South Dakota,Pennington,9,1,0
2020-04-15,US,Maine,Penobscot,36,0,0
2020-04-15,US,Illinois,Peoria,33,1,0
2020-04-15,US,Wisconsin,Pepin,0,0,0
2020-04-15,US,North Carolina,Perquimans,12,0,0
2020-04-15,US,Alabama,Perry,7,0,0
2020-04-15,US,Arkansas,Perry,2,0,0
2020-04-15,US,Illinois,Perry,1,0,0
2020-04-15,US,Indiana,Perry,4,0,0
2020-04-15,US,Kentucky,Perry,4,0,0
2020-04-15,US,Mississippi,Perry,20,1,0
2020-04-15,US,Missouri,Perry,38,0,0
2020-04-15,US,Ohio,Perry,8,0,0
2020-04-15,US,Pennsylvania,Perry,17,1,0
2020-04-15,US,Tennessee,Perry,4,0,0
2020-04-15,US,North Carolina,Person,13,0,0
2020-04-15,US,Alaska,Petersburg,2,0,0
2020-04-15,US,Virginia,Petersburg,19,0,0
2020-04-15,US,Missouri,Pettis,3,0,0
2020-04-15,US,Missouri,Phelps,1,0,0
2020-04-15,US,Nebraska,Phelps,1,0,0
2020-04-15,US,Pennsylvania,Philadelphia,7441,222,0
2020-04-15,US,Arkansas,Phillips,4,1,0
2020-04-15,US,Colorado,Phillips,4,0,0
2020-04-15,US,Kansas,Phillips,1,0,0
2020-04-15,US,Illinois,Piatt,6,0,0
2020-04-15,US,Ohio,Pickaway,172,0,0
2020-04-15,US,Alabama,Pickens,26,0,0
2020-04-15,US,Georgia,Pickens,14,2,0
2020-04-15,US,South Carolina,Pickens,34,0,0
2020-04-15,US,Georgia,Pierce,47,2,0
2020-04-15,US,Nebraska,Pierce,1,0,0
2020-04-15,US,North Dakota,Pierce,2,0,0
2020-04-15,US,Washington,Pierce,1000,23,0
2020-04-15,US,Wisconsin,Pierce,7,0,0
2020-04-15,US,Alabama,Pike,24,0,0
2020-04-15,US,Arkansas,Pike,2,0,0
2020-04-15,US,Georgia,Pike,25,1,0
2020-04-15,US,Illinois,Pike,1,0,0
2020-04-15,US,Indiana,Pike,1,0,0
2020-04-15,US,Kentucky,Pike,5,1,0
2020-04-15,US,Mississippi,Pike,72,2,0
2020-04-15,US,Missouri,Pike,6,0,0
2020-04-15,US,Ohio,Pike,1,0,0
2020-04-15,US,Pennsylvania,Pike,268,7,0
2020-04-15,US,Arizona,Pima,700,29,0
2020-04-15,US,Arizona,Pinal,182,0,0
2020-04-15,US,Minnesota,Pine,6,0,0
2020-04-15,US,Florida,Pinellas,513,14,0
2020-04-15,US,Minnesota,Pipestone,1,0,0
2020-04-15,US,Colorado,Pitkin,49,2,0
2020-04-15,US,North Carolina,Pitt,72,1,0
2020-04-15,US,Oklahoma,Pittsburg,13,1,0
2020-04-15,US,Virginia,Pittsylvania,4,0,0
2020-04-15,US,California,Placer,129,7,0
2020-04-15,US,Louisiana,Plaquemines,147,11,0
2020-04-15,US,Missouri,Platte,26,0,0
2020-04-15,US,Nebraska,Platte,6,0,0
2020-04-15,US,Wyoming,Platte,0,0,0
2020-04-15,US,West Virginia,Pleasants,1,0,0
2020-04-15,US,California,Plumas,4,0,0
2020-04-15,US,Iowa,Plymouth,4,0,0
2020-04-15,US,Massachusetts,Plymouth,2308,89,0
2020-04-15,US,Arkansas,Poinsett,7,0,0
2020-04-15,US,Louisiana,Pointe Coupee,53,4,0
2020-04-15,US,Arkansas,Polk,6,0,0
2020-04-15,US,Florida,Polk,286,10,0
2020-04-15,US,Georgia,Polk,27,0,0
2020-04-15,US,Iowa,Polk,224,7,0
2020-04-15,US,Minnesota,Polk,1,0,0
2020-04-15,US,Missouri,Polk,1,0,0
2020-04-15,US,Nebraska,Polk,2,0,0
2020-04-15,US,North Carolina,Polk,9,0,0
2020-04-15,US,Oregon,Polk,30,1,0
2020-04-15,US,Tennessee,Polk,5,0,0
2020-04-15,US,Texas,Polk,11,0,0
2020-04-15,US,Wisconsin,Polk,3,0,0
2020-04-15,US,Montana,Pondera,1,0,0
2020-04-15,US,Mississippi,Pontotoc,15,2,0
2020-04-15,US,Oklahoma,Pontotoc,10,1,0
2020-04-15,US,Arkansas,Pope,31,0,0
2020-04-15,US,Virginia,Poquoson,6,0,0
2020-04-15,US,Ohio,Portage,158,22,0
2020-04-15,US,Wisconsin,Portage,4,0,0
2020-04-15,US,Indiana,Porter,135,2,0
2020-04-15,US,Virginia,Portsmouth,59,0,0
2020-04-15,US,Indiana,Posey,6,0,0
2020-04-15,US,Kansas,Pottawatomie,5,0,0
2020-04-15,US,Oklahoma,Pottawatomie,28,3,0
2020-04-15,US,Iowa,Pottawattamie,14,1,0
2020-04-15,US,Pennsylvania,Potter,4,0,0
2020-04-15,US,Texas,Potter,79,2,0
2020-04-15,US,Kentucky,Powell,1,0,0
2020-04-15,US,Idaho,Power,2,0,0
2020-04-15,US,Iowa,Poweshiek,6,1,0
2020-04-15,US,Virginia,Powhatan,5,0,0
2020-04-15,US,Arkansas,Prairie,2,0,0
2020-04-15,US,Kansas,Pratt,1,0,0
2020-04-15,US,Ohio,Preble,20,1,0
2020-04-15,US,Mississippi,Prentiss,15,0,0
2020-04-15,US,Michigan,Presque Isle,2,0,0
2020-04-15,US,West Virginia,Preston,6,0,0
2020-04-15,US,Wisconsin,Price,1,0,0
2020-04-15,US,Virginia,Prince Edward,15,0,0
2020-04-15,US,Virginia,Prince George,27,0,0
2020-04-15,US,Maryland,Prince George's,2516,72,0
2020-04-15,US,Virginia,Prince William,536,1,0
2020-04-15,US,Alaska,Prince of Wales-Hyder,2,0,0
2020-04-15,US,Rhode Island,Providence,1957,3,0
2020-04-15,US,Colorado,Prowers,1,0,0
2020-04-15,US,Colorado,Pueblo,64,4,0
2020-04-15,US,Arkansas,Pulaski,343,10,0
2020-04-15,US,Georgia,Pulaski,11,1,0
2020-04-15,US,Illinois,Pulaski,5,0,0
2020-04-15,US,Indiana,Pulaski,1,0,0
2020-04-15,US,Kentucky,Pulaski,31,2,0
2020-04-15,US,Missouri,Pulaski,16,1,0
2020-04-15,US,Virginia,Pulaski,4,0,0
2020-04-15,US,Florida,Putnam,46,1,0
2020-04-15,US,Georgia,Putnam,12,0,0
2020-04-15,US,Indiana,Putnam,42,3,0
2020-04-15,US,New York,Putnam,634,7,0
2020-04-15,US,Ohio,Putnam,4,0,0
2020-04-15,US,Tennessee,Putnam,92,0,0
2020-04-15,US,West Virginia,Putnam,13,0,0
2020-04-15,US,New Mexico,Quay,1,0,0
2020-04-15,US,Maryland,Queen Anne's,19,1,0
2020-04-15,US,Georgia,Quitman,3,1,0
2020-04-15,US,Mississippi,Quitman,13,0,0
2020-04-15,US,Georgia,Rabun,7,0,0
2020-04-15,US,Wisconsin,Racine,138,6,0
2020-04-15,US,Virginia,Radford,1,0,0
2020-04-15,US,Texas,Rains,2,0,0
2020-04-15,US,West Virginia,Raleigh,6,0,0
2020-04-15,US,Missouri,Ralls,1,0,0
2020-04-15,US,Minnesota,Ramsey,164,7,0
2020-04-15,US,North Dakota,Ramsey,3,0,0
2020-04-15,US,Texas,Randall,73,2,0
2020-04-15,US,Alabama,Randolph,45,4,0
2020-04-15,US,Arkansas,Randolph,9,0,0
2020-04-15,US,Georgia,Randolph,131,7,0
2020-04-15,US,Illinois,Randolph,46,0,0
2020-04-15,US,Indiana,Randolph,11,1,0
2020-04-15,US,Missouri,Randolph,8,0,0
2020-04-15,US,North Carolina,Randolph,60,2,0
2020-04-15,US,West Virginia,Randolph,4,0,0
2020-04-15,US,Mississippi,Rankin,113,2,0
2020-04-15,US,Louisiana,Rapides,179,7,0
2020-04-15,US,Virginia,Rappahannock,1,0,0
2020-04-15,US,Montana,Ravalli,5,0,0
2020-04-15,US,Missouri,Ray,7,0,0
2020-04-15,US,Minnesota,Red Lake,1,0,0
2020-04-15,US,Louisiana,Red River,13,2,0
2020-04-15,US,Minnesota,Redwood,1,0,0
2020-04-15,US,Texas,Reeves,2,0,0
2020-04-15,US,Kansas,Reno,14,0,0
2020-04-15,US,New York,Rensselaer,140,6,0
2020-04-15,US,Minnesota,Renville,3,0,0
2020-04-15,US,Kansas,Republic,4,0,0
2020-04-15,US,Missouri,Reynolds,2,0,0
2020-04-15,US,Tennessee,Rhea,0,0,0
2020-04-15,US,Minnesota,Rice,5,0,0
2020-04-15,US,Illinois,Richland,1,0,0
2020-04-15,US,Louisiana,Richland,21,0,0
2020-04-15,US,Montana,Richland,3,0,0
2020-04-15,US,North Dakota,Richland,3,0,0
2020-04-15,US,Ohio,Richland,44,1,0
2020-04-15,US,South Carolina,Richland,548,12,0
2020-04-15,US,Wisconsin,Richland,7,0,0
2020-04-15,US,Georgia,Richmond,168,8,0
2020-04-15,US,North Carolina,Richmond,14,1,0
2020-04-15,US,Virginia,Richmond,7,0,0
2020-04-15,US,Virginia,Richmond City,177,0,0
2020-04-15,US,Kansas,Riley,25,0,0
2020-04-15,US,New Mexico,Rio Arriba,10,0,0
2020-04-15,US,Colorado,Rio Blanco,1,0,0
2020-04-15,US,Colorado,Rio Grande,5,0,0
2020-04-15,US,Indiana,Ripley,88,3,0
2020-04-15,US,Missouri,Ripley,3,0,0
2020-04-15,US,California,Riverside,1961,50,0
2020-04-15,US,Tennessee,Roane,5,0,0
2020-04-15,US,West Virginia,Roane,2,0,0
2020-04-15,US,Virginia,Roanoke,17,0,0
2020-04-15,US,Virginia,Roanoke City,22,0,0
2020-04-15,US,South Dakota,Roberts,4,0,0
2020-04-15,US,Tennessee,Robertson,88,0,0
2020-04-15,US,Texas,Robertson,2,0,0
2020-04-15,US,North Carolina,Robeson,11,0,0
2020-04-15,US,Minnesota,Rock,2,0,0
2020-04-15,US,Wisconsin,Rock,62,4,0
2020-04-15,US,Illinois,Rock Island,138,4,0
2020-04-15,US,Virginia,Rockbridge,3,0,0
2020-04-15,US,Kentucky,Rockcastle,9,0,0
2020-04-15,US,Georgia,Rockdale,107,6,0
2020-04-15,US,New Hampshire,Rockingham,399,1,0
2020-04-15,US,North Carolina,Rockingham,18,2,0
2020-04-15,US,Virginia,Rockingham,67,0,0
2020-04-15,US,New York,Rockland,8474,298,0
2020-04-15,US,Texas,Rockwall,39,0,0
2020-04-15,US,Oklahoma,Rogers,30,2,0
2020-04-15,US,North Dakota,Rolette,1,0,0
2020-04-15,US,Kansas,Rooks,2,0,0
2020-04-15,US,Montana,Roosevelt,4,0,0
2020-04-15,US,New Mexico,Roosevelt,1,0,0
2020-04-15,US,Michigan,Roscommon,9,0,0
2020-04-15,US,Minnesota,Roseau,1,0,0
2020-04-15,US,Ohio,Ross,21,0,0
2020-04-15,US,Colorado,Routt,41,0,0
2020-04-15,US,Kentucky,Rowan,1,0,0
2020-04-15,US,North Carolina,Rowan,216,7,0
2020-04-15,US,Indiana,Rush,17,1,0
2020-04-15,US,Texas,Rusk,17,0,0
2020-04-15,US,Wisconsin,Rusk,3,0,0
2020-04-15,US,Alabama,Russell,30,0,0
2020-04-15,US,Kentucky,Russell,8,0,0
2020-04-15,US,Virginia,Russell,2,0,0
2020-04-15,US,North Carolina,Rutherford,47,2,0
2020-04-15,US,Tennessee,Rutherford,253,6,0
2020-04-15,US,Vermont,Rutland,39,0,0
2020-04-15,US,Louisiana,Sabine,10,0,0
2020-04-15,US,California,Sacramento,853,32,0
2020-04-15,US,Maine,Sagadahoc,15,0,0
2020-04-15,US,Michigan,Saginaw,313,19,0
2020-04-15,US,Colorado,Saguache,3,0,0
2020-04-15,US,New Jersey,Salem,84,4,0
2020-04-15,US,Virginia,Salem,3,0,0
2020-04-15,US,Arkansas,Saline,34,1,0
2020-04-15,US,Illinois,Saline,3,0,0
2020-04-15,US,Kansas,Saline,13,2,0
2020-04-15,US,Missouri,Saline,35,0,0
2020-04-15,US,Nebraska,Saline,1,0,0
2020-04-15,US,Utah,Salt Lake,1285,7,0
2020-04-15,US,South Carolina,Saluda,8,0,0
2020-04-15,US,North Carolina,Sampson,17,0,0
2020-04-15,US,Texas,San Augustine,9,1,0
2020-04-15,US,California,San Benito,39,2,0
2020-04-15,US,California,San Bernardino,977,31,0
2020-04-15,US,California,San Diego,1930,53,0
2020-04-15,US,California,San Francisco,1013,17,0
2020-04-15,US,Texas,San Jacinto,7,0,0
2020-04-15,US,California,San Joaquin,341,17,0
2020-04-15,US,New Mexico,San Juan,200,10,0
2020-04-15,US,Utah,San Juan,9,0,0
2020-04-15,US,Washington,San Juan,13,0,0
2020-04-15,US,California,San Luis Obispo,120,1,0
2020-04-15,US,California,San Mateo,747,21,0
2020-04-15,US,Colorado,San Miguel,12,0,0
2020-04-15,US,New Mexico,San Miguel,2,0,0
2020-04-15,US,Texas,San Patricio,8,0,0
2020-04-15,US,South Dakota,Sanborn,3,0,0
2020-04-15,US,New Mexico,Sandoval,262,4,0
2020-04-15,US,Ohio,Sandusky,13,2,0
2020-04-15,US,Illinois,Sangamon,50,4,0
2020-04-15,US,Michigan,Sanilac,25,2,0
2020-04-15,US,California,Santa Barbara,313,2,0
2020-04-15,US,California,Santa Clara,1793,65,0
2020-04-15,US,Arizona,Santa Cruz,12,0,0
2020-04-15,US,California,Santa Cruz,96,2,0
2020-04-15,US,New Mexico,Santa Fe,78,0,0
2020-04-15,US,Florida,Santa Rosa,115,4,0
2020-04-15,US,Florida,Sarasota,252,16,0
2020-04-15,US,New York,Saratoga,227,4,0
2020-04-15,US,North Dakota,Sargent,1,0,0
2020-04-15,US,Nebraska,Sarpy,46,0,0
2020-04-15,US,Wisconsin,Sauk,31,4,0
2020-04-15,US,Nebraska,Saunders,6,0,0
2020-04-15,US,Wisconsin,Sawyer,2,0,0
2020-04-15,US,New York,Schenectady,237,8,0
2020-04-15,US,Georgia,Schley,13,1,0
2020-04-15,US,New York,Schoharie,20,0,0
2020-04-15,US,Michigan,Schoolcraft,3,0,0
2020-04-15,US,Illinois,Schuyler,1,0,0
2020-04-15,US,New York,Schuyler,8,0,0
2020-04-15,US,Pennsylvania,Schuylkill,212,3,0
2020-04-15,US,Ohio,Scioto,4,0,0
2020-04-15,US,Missouri,Scotland,3,0,0
2020-04-15,US,North Carolina,Scotland,9,0,0
2020-04-15,US,Arkansas,Scott,1,0,0
2020-04-15,US,Indiana,Scott,17,2,0
2020-04-15,US,Iowa,Scott,129,2,0
2020-04-15,US,Kansas,Scott,1,0,0
2020-04-15,US,Kentucky,Scott,21,0,0
2020-04-15,US,Minnesota,Scott,20,1,0
2020-04-15,US,Mississippi,Scott,79,0,0
2020-04-15,US,Missouri,Scott,26,0,0
2020-04-15,US,Tennessee,Scott,10,0,0
2020-04-15,US,Virginia,Scott,3,0,0
2020-04-15,US,Nebraska,Scotts Bluff,14,0,0
2020-04-15,US,Georgia,Screven,9,1,0
2020-04-15,US,Texas,Scurry,2,0,0
2020-04-15,US,Arkansas,Searcy,6,0,0
2020-04-15,US,Arkansas,Sebastian,11,0,0
2020-04-15,US,Kansas,Sedgwick,209,3,0
2020-04-15,US,Florida,Seminole,283,2,0
2020-04-15,US,Georgia,Seminole,16,1,0
2020-04-15,US,Oklahoma,Seminole,7,1,0
2020-04-15,US,New York,Seneca,18,0,0
2020-04-15,US,Ohio,Seneca,11,1,0
2020-04-15,US,Tennessee,Sequatchie,3,0,0
2020-04-15,US,Oklahoma,Sequoyah,10,2,0
2020-04-15,US,Arkansas,Sevier,8,0,0
2020-04-15,US,Tennessee,Sevier,22,0,0
2020-04-15,US,Kansas,Seward,7,0,0
2020-04-15,US,Nebraska,Seward,1,0,0
2020-04-15,US,Mississippi,Sharkey,3,0,0
2020-04-15,US,Arkansas,Sharp,2,0,0
2020-04-15,US,California,Shasta,25,3,0
2020-04-15,US,Wisconsin,Shawano,6,0,0
2020-04-15,US,Kansas,Shawnee,82,5,0
2020-04-15,US,Wisconsin,Sheboygan,37,2,0
2020-04-15,US,Alabama,Shelby,237,7,0
2020-04-15,US,Illinois,Shelby,4,0,0
2020-04-15,US,Indiana,Shelby,79,3,0
2020-04-15,US,Iowa,Shelby,7,0,0
2020-04-15,US,Kentucky,Shelby,19,1,0
2020-04-15,US,Missouri,Shelby,1,0,0
2020-04-15,US,Ohio,Shelby,27,0,0
2020-04-15,US,Tennessee,Shelby,1359,26,0
2020-04-15,US,Texas,Shelby,46,0,0
2020-04-15,US,Virginia,Shenandoah,27,0,0
2020-04-15,US,Minnesota,Sherburne,11,0,0
2020-04-15,US,Wyoming,Sheridan,12,0,0
2020-04-15,US,Oregon,Sherman,1,0,0
2020-04-15,US,Michigan,Shiawassee,63,2,0
2020-04-15,US,Minnesota,Sibley,1,0,0
2020-04-15,US,Montana,Silver Bow,11,0,0
2020-04-15,US,Kentucky,Simpson,17,1,0
2020-04-15,US,Mississippi,Simpson,12,0,0
2020-04-15,US,Iowa,Sioux,7,0,0
2020-04-15,US,North Dakota,Sioux,1,0,0
2020-04-15,US,California,Siskiyou,5,0,0
2020-04-15,US,Washington,Skagit,198,6,0
2020-04-15,US,Washington,Skamania,3,0,0
2020-04-15,US,North Dakota,Slope,3,0,0
2020-04-15,US,Kansas,Smith,1,0,0
2020-04-15,US,Mississippi,Smith,36,1,0
2020-04-15,US,Tennessee,Smith,10,0,0
2020-04-15,US,Texas,Smith,103,1,0
2020-04-15,US,Virginia,Smyth,11,0,0
2020-04-15,US,Washington,Snohomish,1988,80,0
2020-04-15,US,Pennsylvania,Snyder,24,1,0
2020-04-15,US,New Mexico,Socorro,16,0,0
2020-04-15,US,California,Solano,140,2,0
2020-04-15,US,Maine,Somerset,13,0,0
2020-04-15,US,Maryland,Somerset,5,0,0
2020-04-15,US,New Jersey,Somerset,2001,101,0
2020-04-15,US,Pennsylvania,Somerset,14,0,0
2020-04-15,US,California,Sonoma,160,2,0
2020-04-15,US,Virginia,Southampton,6,0,0
2020-04-15,US,Alaska,Southeast Fairbanks,1,0,0
2020-04-15,US,Georgia,Spalding,90,4,0
2020-04-15,US,South Carolina,Spartanburg,191,5,0
2020-04-15,US,Indiana,Spencer,4,0,0
2020-04-15,US,Kentucky,Spencer,9,0,0
2020-04-15,US,South Dakota,Spink,3,0,0
2020-04-15,US,Washington,Spokane,278,17,0
2020-04-15,US,Virginia,Spotsylvania,60,0,0
2020-04-15,US,Louisiana,St. Bernard,383,10,0
2020-04-15,US,Louisiana,St. Charles,476,26,0
2020-04-15,US,Missouri,St. Charles,400,16,0
2020-04-15,US,Alabama,St. Clair,47,0,0
2020-04-15,US,Illinois,St. Clair,225,10,0
2020-04-15,US,Michigan,St. Clair,221,8,0
2020-04-15,US,Missouri,St. Clair,2,0,0
2020-04-15,US,Wisconsin,St. Croix,10,0,0
2020-04-15,US,Arkansas,St. Francis,45,0,0
2020-04-15,US,Missouri,St. Francois,23,1,0
2020-04-15,US,Louisiana,St. Helena,14,0,0
2020-04-15,US,Louisiana,St. James,210,13,0
2020-04-15,US,Louisiana,St. John the Baptist,569,47,0
2020-04-15,US,Florida,St. Johns,179,2,0
2020-04-15,US,Indiana,St. Joseph,273,5,0
2020-04-15,US,Michigan,St. Joseph,22,1,0
2020-04-15,US,Louisiana,St. Landry,116,16,0
2020-04-15,US,New York,St. Lawrence,92,0,0
2020-04-15,US,Minnesota,St. Louis,43,6,0
2020-04-15,US,Missouri,St. Louis,1851,53,0
2020-04-15,US,Missouri,St. Louis City,723,26,0
2020-04-15,US,Florida,St. Lucie,172,8,0
2020-04-15,US,Louisiana,St. Martin,174,10,0
2020-04-15,US,Louisiana,St. Mary,130,4,0
2020-04-15,US,Maryland,St. Mary's,99,3,0
2020-04-15,US,Louisiana,St. Tammany,924,60,0
2020-04-15,US,Kansas,Stafford,1,0,0
2020-04-15,US,Virginia,Stafford,108,0,0
2020-04-15,US,California,Stanislaus,163,4,0
2020-04-15,US,North Carolina,Stanly,17,2,0
2020-04-15,US,Kansas,Stanton,2,0,0
2020-04-15,US,Nebraska,Stanton,1,0,0
2020-04-15,US,Illinois,Stark,1,0,0
2020-04-15,US,North Dakota,Stark,34,2,0
2020-04-15,US,Ohio,Stark,176,17,0
2020-04-15,US,Indiana,Starke,10,1,0
2020-04-15,US,Texas,Starr,7,0,0
2020-04-15,US,Virginia,Staunton,2,0,0
2020-04-15,US,Missouri,Ste. Genevieve,7,1,0
2020-04-15,US,Minnesota,Stearns,7,0,0
2020-04-15,US,Minnesota,Steele,9,0,0
2020-04-15,US,Georgia,Stephens,24,0,0
2020-04-15,US,Oklahoma,Stephens,15,1,0
2020-04-15,US,Texas,Stephens,1,0,0
2020-04-15,US,Illinois,Stephenson,9,0,0
2020-04-15,US,Indiana,Steuben,13,1,0
2020-04-15,US,New York,Steuben,151,16,0
2020-04-15,US,Kansas,Stevens,2,0,0
2020-04-15,US,Washington,Stevens,7,1,0
2020-04-15,US,Georgia,Stewart,9,0,0
2020-04-15,US,Tennessee,Stewart,4,0,0
2020-04-15,US,Montana,Stillwater,1,0,0
2020-04-15,US,Missouri,Stoddard,12,0,0
2020-04-15,US,North Carolina,Stokes,10,0,0
2020-04-15,US,Arkansas,Stone,7,0,0
2020-04-15,US,Mississippi,Stone,15,0,0
2020-04-15,US,Missouri,Stone,3,0,0
2020-04-15,US,Iowa,Story,11,0,0
2020-04-15,US,New Hampshire,Strafford,69,0,0
2020-04-15,US,North Dakota,Stutsman,1,0,0
2020-04-15,US,Wyoming,Sublette,1,0,0
2020-04-15,US,Massachusetts,Suffolk,6279,145,0
2020-04-15,US,New York,Suffolk,23523,653,0
2020-04-15,US,Virginia,Suffolk,59,0,0
2020-04-15,US,Indiana,Sullivan,6,0,0
2020-04-15,US,New Hampshire,Sullivan,7,0,0
2020-04-15,US,New York,Sullivan,424,10,0
2020-04-15,US,Pennsylvania,Sullivan,1,0,0
2020-04-15,US,Tennessee,Sullivan,43,1,0
2020-04-15,US,South Dakota,Sully,1,0,0
2020-04-15,US,West Virginia,Summers,1,0,0
2020-04-15,US,Colorado,Summit,74,1,0
2020-04-15,US,Ohio,Summit,294,15,0
2020-04-15,US,Utah,Summit,306,0,0
2020-04-15,US,Kansas,Sumner,2,1,0
2020-04-15,US,Tennessee,Sumner,466,27,0
2020-04-15,US,Alabama,Sumter,28,0,0
2020-04-15,US,Florida,Sumter,114,11,0
2020-04-15,US,Georgia,Sumter,273,12,0
2020-04-15,US,South Carolina,Sumter,161,5,0
2020-04-15,US,Mississippi,Sunflower,42,2,0
2020-04-15,US,North Carolina,Surry,10,0,0
2020-04-15,US,Virginia,Surry,3,0,0
2020-04-15,US,Pennsylvania,Susquehanna,40,1,0
2020-04-15,US,Delaware,Sussex,678,16,0
2020-04-15,US,New Jersey,Sussex,551,41,0
2020-04-15,US,Virginia,Sussex,10,0,0
2020-04-15,US,California,Sutter,24,2,0
2020-04-15,US,Florida,Suwannee,80,3,0
2020-04-15,US,Wyoming,Sweetwater,10,0,0
2020-04-15,US,Minnesota,Swift,1,0,0
2020-04-15,US,Texas,Swisher,4,0,0
2020-04-15,US,Indiana,Switzerland,12,0,0
2020-04-15,US,Georgia,Talbot,12,1,0
2020-04-15,US,Maryland,Talbot,14,1,0
2020-04-15,US,Alabama,Talladega,38,1,0
2020-04-15,US,Mississippi,Tallahatchie,6,0,0
2020-04-15,US,Alabama,Tallapoosa,127,7,0
2020-04-15,US,Iowa,Tama,111,3,0
2020-04-15,US,Missouri,Taney,8,1,0
2020-04-15,US,Louisiana,Tangipahoa,418,15,0
2020-04-15,US,New Mexico,Taos,15,0,0
